Monat,Name,Partei,Geschlecht,Funktion,Saldo,Veränderung,Parlaments_ID,Anmerkung
2006-06-01,Herbert Scheibner,BZÖ,Mann,Klubobmann,-31,,,
2006-06-01,Hubert Gorbach,BZÖ,Mann,"Bundesminister für Verkehr, Innovation und Technologie",-28,,,
2006-06-01,Josef Cap,SPÖ,Mann,Geschäftsführender Klubobmann ,-20,,,
2006-06-01,Josef Pröll,ÖVP,Mann,"Bundesminister für Land- und Forstwirtschaft, Umwelt und Wasserwirtschaft",20,,,
2006-06-01,Karin Gastinger,BZÖ,Frau,Bundesministerin für Justiz,8,,,
2006-06-01,Karl-Heinz Grasser,ÖVP,Mann,Bundesminister für Finanzen,11,,,
2006-06-01,Liese Prokop,ÖVP,Frau,Bundesministerin für Inneres,10,,,
2006-06-01,Maria Rauch-Kallat,ÖVP,Frau,Bundesministerin für Gesundheit und Frauen,-9,,,
2006-06-01,Martin Bartenstein,ÖVP,Mann,Bundesminister für Wirtschaft und Arbeit,4,,,
2006-06-01,Michaela Sburny,Grüne,Frau,Bundesgeschäftsführerin ,-16,,,
2006-06-01,Norbert Darabos,SPÖ,Mann,Bundesgeschäftsführer,-14,,,
2006-06-01,Peter Westenthaler  ,BZÖ,Mann,Klubobmann,-43,,,
2006-06-01,Reinhold Lopatka,ÖVP,Mann,Generalsekretär,-14,,,
2006-06-01,Ursula Haubner,BZÖ,Frau,"Bundesministerin für soziale Sicherheit, Generationen und Konsumentenschutz",-10,,,
2006-06-01,Ursula Plassnik,ÖVP,Frau,Bundesministerin für auswärtige Angelegenheiten,25,,,
2006-06-01,Uwe Scheuch,BZÖ,Mann,Abgeordneter zum Nationalrat,-41,,PAD_14893,
2006-06-01,Wilhelm Molterer,ÖVP,Mann,Klubobmann,2,,,
2006-06-01,Wolfgang Schüssel,ÖVP,Mann,Bundeskanzler,11,,,
2006-03-01,Alexander Van der Bellen,Grüne,Mann,Klubobmann,20,,,
2006-03-01,Alfred Gusenbauer,SPÖ,Mann,Klubobmann,8,,,
2006-03-01,Andreas Khol,ÖVP,Mann,Nationalratspräsident,11,,,
2006-03-01,Doris Bures,SPÖ,Frau,Bundesgeschäftsführerin ,-4,,,
2006-03-01,Elisabeth Gehrer,ÖVP,Frau,"Bundesministerin für Bildung, Wissenschaft und Kultur",-39,,,
2006-03-01,Eva Glawischnig-Piesczek,Grüne,Frau,Stv. Klubobfrau,2,,PAD_08240,
2006-03-01,Günther Platter,ÖVP,Mann,Bundesminister für Landesverteidigung,-2,,,
2006-03-01,Heinz Fischer,parteilos,Mann,Bundespräsident,86,,,
2006-03-01,Heinz-Christian Strache,FPÖ,Mann,Obmann,-47,,,
2006-03-01,Herbert Kickl,FPÖ,Mann,Generalsekretär,-12,,,
2006-03-01,Herbert Scheibner,BZÖ,Mann,Klubobmann,-20,,,
2006-03-01,Hubert Gorbach,BZÖ,Mann,"Bundesminister für Verkehr, Innovation und Technologie",-13,,,
2006-03-01,Jörg Haider,BZÖ,Mann,Obmann,-70,,,
2006-03-01,Josef Cap,SPÖ,Mann,Geschäftsführender Klubobmann ,-12,,,
2006-03-01,Josef Pröll,ÖVP,Mann,"Bundesminister für Land- und Forstwirtschaft, Umwelt und Wasserwirtschaft",24,,,
2006-03-01,Karin Gastinger,BZÖ,Frau,Bundesministerin für Justiz,12,,,
2006-03-01,Karl-Heinz Grasser,ÖVP,Mann,Bundesminister für Finanzen,15,,,
2006-03-01,Liese Prokop,ÖVP,Frau,Bundesministerin für Inneres,13,,,
2006-03-01,Maria Rauch-Kallat,ÖVP,Frau,Bundesministerin für Gesundheit und Frauen,-2,,,
2006-03-01,Martin Bartenstein,ÖVP,Mann,Bundesminister für Wirtschaft und Arbeit,4,,,
2006-03-01,Michaela Sburny,Grüne,Frau,Bundesgeschäftsführerin ,-11,,,
2006-03-01,Norbert Darabos,SPÖ,Mann,Bundesgeschäftsführer,0,,,
2006-03-01,Reinhold Lopatka,ÖVP,Mann,Generalsekretär,-13,,,
2006-03-01,Ursula Haubner,BZÖ,Frau,"Bundesministerin für soziale Sicherheit, Generationen und Konsumentenschutz",-14,,,
2006-03-01,Ursula Plassnik,ÖVP,Frau,Bundesministerin für auswärtige Angelegenheiten,38,,,
2006-03-01,Uwe Scheuch,BZÖ,Mann,Abgeordneter zum Nationalrat,-37,,PAD_14893,
2006-03-01,Wilhelm Molterer,ÖVP,Mann,Klubobmann,4,,,
2006-03-01,Wolfgang Schüssel,ÖVP,Mann,Bundeskanzler,16,,,
2005-12-01,Alexander Van der Bellen,Grüne,Mann,Klubobmann,19,,,
2005-12-01,Alfred Gusenbauer,SPÖ,Mann,Klubobmann,4,,,
2005-12-01,Andreas Khol,ÖVP,Mann,Nationalratspräsident,12,,,
2005-12-01,Doris Bures,SPÖ,Frau,Bundesgeschäftsführerin ,-4,,,
2005-12-01,Elisabeth Gehrer,ÖVP,Frau,"Bundesministerin für Bildung, Wissenschaft und Kultur",-30,,,
2005-12-01,Eva Glawischnig-Piesczek,Grüne,Frau,Stv. Klubobfrau,1,,PAD_08240,
2005-12-01,Günther Platter,ÖVP,Mann,Bundesminister für Landesverteidigung,1,,,
2005-12-01,Heinz Fischer,parteilos,Mann,Bundespräsident,76,,,
2005-12-01,Heinz-Christian Strache,FPÖ,Mann,Obmann,-41,,,
2005-12-01,Herbert Kickl,FPÖ,Mann,Generalsekretär,-14,,,
2005-12-01,Herbert Scheibner,BZÖ,Mann,Klubobmann,-24,,,
2005-12-01,Hubert Gorbach,BZÖ,Mann,"Bundesminister für Verkehr, Innovation und Technologie",-21,,,
2005-12-01,Jörg Haider,BZÖ,Mann,Obmann,-65,,,
2005-12-01,Josef Cap,SPÖ,Mann,Geschäftsführender Klubobmann ,-12,,,
2005-12-01,Josef Pröll,ÖVP,Mann,"Bundesminister für Land- und Forstwirtschaft, Umwelt und Wasserwirtschaft",29,,,
2005-12-01,Karin Miklautsch-Gastinger,BZÖ,Frau,Bundesministerin für Justiz,8,,,
2005-12-01,Karl-Heinz Grasser,ÖVP,Mann,Bundesminister für Finanzen,7,,,
2005-12-01,Liese Prokop,ÖVP,Frau,Bundesministerin für Inneres,9,,,
2005-12-01,Maria Rauch-Kallat,ÖVP,Frau,Bundesministerin für Gesundheit und Frauen,-14,,,
2005-12-01,Martin Bartenstein,ÖVP,Mann,Bundesminister für Wirtschaft und Arbeit,-11,,,
2005-12-01,Michaela Sburny,Grüne,Frau,Bundesgeschäftsführerin ,-8,,,
2005-12-01,Norbert Darabos,SPÖ,Mann,Bundesgeschäftsführer,-3,,,
2005-12-01,Reinhold Lopatka,ÖVP,Mann,Generalsekretär,-9,,,
2005-12-01,Ursula Haubner,BZÖ,Frau,"Staatssekretärin im Bundesministerium für soziale Sicherheit, Generationen und Konsumentenschutz",-15,,,
2005-12-01,Ursula Plassnik,ÖVP,Frau,Bundesministerin für auswärtige Angelegenheiten,26,,,
2005-12-01,Uwe Scheuch,BZÖ,Mann,Abgeordneter zum Nationalrat,-40,,PAD_14893,
2005-12-01,Wilhelm Molterer,ÖVP,Mann,Klubobmann,-1,,,
2005-12-01,Wolfgang Schüssel,ÖVP,Mann,Bundeskanzler,14,,,
2005-08-01,Alexander Van der Bellen,Grüne,Mann,Klubobmann,21,,,
2005-08-01,Alfred Gusenbauer,SPÖ,Mann,Klubobmann,2,,,
2005-08-01,Andreas Khol,ÖVP,Mann,Nationalratspräsident,4,,,
2005-08-01,Doris Bures,SPÖ,Frau,Bundesgeschäftsführerin ,-8,,,
2005-08-01,Elisabeth Gehrer,ÖVP,Frau,"Bundesministerin für Bildung, Wissenschaft und Kultur",-36,,,
2005-08-01,Eva Glawischnig-Piesczek,Grüne,Frau,Stv. Klubobfrau,-4,,PAD_08240,
2005-08-01,Günther Platter,ÖVP,Mann,Bundesminister für Landesverteidigung,-2,,,
2005-08-01,Heinz Fischer,parteilos,Mann,Bundespräsident,74,,,
2005-08-01,Heinz-Christian Strache,FPÖ,Mann,Obmann,-38,,,
2005-08-01,Herbert Kickl,FPÖ,Mann,Generalsekretär,-10,,,
2005-08-01,Herbert Scheibner,BZÖ,Mann,Klubobmann,-30,,,
2005-08-01,Hubert Gorbach,BZÖ,Mann,"Bundesminister für Verkehr, Innovation und Technologie",-13,,,
2005-08-01,Jörg Haider,BZÖ,Mann,Obmann,-56,,,
2005-08-01,Josef Cap,SPÖ,Mann,Geschäftsführender Klubobmann ,-9,,,
2005-08-01,Josef Pröll,ÖVP,Mann,"Bundesminister für Land- und Forstwirtschaft, Umwelt und Wasserwirtschaft",22,,,
2005-08-01,Karin Miklautsch-Gastinger,BZÖ,Frau,Bundesministerin für Justiz,5,,,
2005-08-01,Karl-Heinz Grasser,ÖVP,Mann,Bundesminister für Finanzen,-2,,,
2005-08-01,Liese Prokop,ÖVP,Frau,Bundesministerin für Inneres,9,,,
2005-08-01,Maria Rauch-Kallat,ÖVP,Frau,Bundesministerin für Gesundheit und Frauen,-12,,,
2005-08-01,Martin Bartenstein,ÖVP,Mann,Bundesminister für Wirtschaft und Arbeit,-8,,,
2005-08-01,Michaela Sburny,Grüne,Frau,Bundesgeschäftsführerin ,-11,,,
2005-08-01,Norbert Darabos,SPÖ,Mann,Bundesgeschäftsführer,-6,,,
2005-08-01,Reinhold Lopatka,ÖVP,Mann,Generalsekretär,-14,,,
2005-08-01,Ursula Haubner,BZÖ,Frau,"Staatssekretärin im Bundesministerium für soziale Sicherheit, Generationen und Konsumentenschutz",-14,,,
2005-08-01,Ursula Plassnik,ÖVP,Frau,Bundesministerin für auswärtige Angelegenheiten,20,,,
2005-08-01,Uwe Scheuch,BZÖ,Mann,Abgeordneter zum Nationalrat,-41,,PAD_14893,
2005-08-01,Wilhelm Molterer,ÖVP,Mann,Klubobmann,-4,,,
2005-08-01,Wolfgang Schüssel,ÖVP,Mann,Bundeskanzler,4,,,
2005-06-01,Alexander Van der Bellen,Grüne,Mann,Klubobmann,24,,,
2005-06-01,Alfred Gusenbauer,SPÖ,Mann,Klubobmann,7,,,
2005-06-01,Andreas Khol,ÖVP,Mann,Nationalratspräsident,8,,,
2005-06-01,Doris Bures,SPÖ,Frau,Bundesgeschäftsführerin ,-5,,,
2005-06-01,Elisabeth Gehrer,ÖVP,Frau,"Bundesministerin für Bildung, Wissenschaft und Kultur",-23,,,
2005-06-01,Eva Glawischnig-Piesczek,Grüne,Frau,Stv. Klubobfrau,0,,PAD_08240,
2005-06-01,Günther Platter,ÖVP,Mann,Bundesminister für Landesverteidigung,-2,,,
2005-06-01,Heinz Fischer,parteilos,Mann,Bundespräsident,70,,,
2005-06-01,Heinz-Christian Strache,FPÖ,Mann,Obmann,-33,,,
2005-06-01,Herbert Kickl,FPÖ,Mann,Generalsekretär,-11,,,
2005-06-01,Herbert Scheibner,BZÖ,Mann,Klubobmann,-27,,,
2005-06-01,Hubert Gorbach,BZÖ,Mann,"Bundesminister für Verkehr, Innovation und Technologie",-6,,,
2005-06-01,Jörg Haider,BZÖ,Mann,Obmann,-59,,,
2005-06-01,Josef Cap,SPÖ,Mann,Geschäftsführender Klubobmann ,-5,,,
2005-06-01,Josef Pröll,ÖVP,Mann,"Bundesminister für Land- und Forstwirtschaft, Umwelt und Wasserwirtschaft",25,,,
2005-06-01,Karin Miklautsch-Gastinger,BZÖ,Frau,Bundesministerin für Justiz,-4,,,
2005-06-01,Karl-Heinz Grasser,ÖVP,Mann,Bundesminister für Finanzen,-8,,,
2005-06-01,Liese Prokop,ÖVP,Frau,Bundesministerin für Inneres,8,,,
2005-06-01,Maria Rauch-Kallat,ÖVP,Frau,Bundesministerin für Gesundheit und Frauen,-9,,,
2005-06-01,Martin Bartenstein,ÖVP,Mann,Bundesminister für Wirtschaft und Arbeit,-2,,,
2005-06-01,Michaela Sburny,Grüne,Frau,Bundesgeschäftsführerin ,-8,,,
2005-06-01,Norbert Darabos,SPÖ,Mann,Bundesgeschäftsführer,-6,,,
2005-06-01,Reinhold Lopatka,ÖVP,Mann,Generalsekretär,-11,,,
2005-06-01,Ursula Haubner,BZÖ,Frau,"Staatssekretärin im Bundesministerium für soziale Sicherheit, Generationen und Konsumentenschutz",-19,,,
2005-06-01,Ursula Plassnik,ÖVP,Frau,Bundesministerin für auswärtige Angelegenheiten,17,,,
2005-06-01,Uwe Scheuch,BZÖ,Mann,Abgeordneter zum Nationalrat,-33,,PAD_14893,
2005-06-01,Wilhelm Molterer,ÖVP,Mann,Klubobmann,0,,,
2005-06-01,Wolfgang Schüssel,ÖVP,Mann,Bundeskanzler,6,,,
2005-04-01,Alexander Van der Bellen,Grüne,Mann,Klubobmann,32,,,
2005-04-01,Alfred Gusenbauer,SPÖ,Mann,Klubobmann,3,,,
2005-04-01,Andreas Khol,ÖVP,Mann,Nationalratspräsident,3,,,
2005-04-01,Doris Bures,SPÖ,Frau,Bundesgeschäftsführerin ,-6,,,
2005-04-01,Elisabeth Gehrer,ÖVP,Frau,"Bundesministerin für Bildung, Wissenschaft und Kultur",-24,,,
2005-04-01,Eva Glawischnig-Piesczek,Grüne,Frau,Stv. Klubobfrau,4,,PAD_08240,
2005-04-01,Günther Platter,ÖVP,Mann,Bundesminister für Landesverteidigung,1,,,
2005-04-01,Heinz Fischer,parteilos,Mann,Bundespräsident,78,,,
2005-04-01,Heinz-Christian Strache,FPÖ,Mann,Obmann,-36,,,
2005-04-01,Herbert Scheibner,BZÖ,Mann,Klubobmann,-29,,,
2005-04-01,Hubert Gorbach,BZÖ,Mann,Vizekanzler,-3,,,
2005-04-01,Jörg Haider,BZÖ,Mann,Obmann,-69,,,
2005-04-01,Josef Cap,SPÖ,Mann,Geschäftsführender Klubobmann ,-7,,,
2005-04-01,Josef Pröll,ÖVP,Mann,"Bundesminister für Land- und Forstwirtschaft, Umwelt und Wasserwirtschaft",23,,,
2005-04-01,Karin Miklautsch-Gastinger,BZÖ,Frau,Bundesministerin für Justiz,-1,,,
2005-04-01,Karl-Heinz Grasser,ÖVP,Mann,Bundesminister für Finanzen,-14,,,
2005-04-01,Liese Prokop,ÖVP,Frau,Bundesministerin für Inneres,15,,,
2005-04-01,Maria Rauch-Kallat,ÖVP,Frau,Bundesministerin für Gesundheit und Frauen,-4,,,
2005-04-01,Martin Bartenstein,ÖVP,Mann,Bundesminister für Wirtschaft und Arbeit,-2,,,
2005-04-01,Michaela Sburny,Grüne,Frau,Bundesgeschäftsführerin ,-5,,,
2005-04-01,Norbert Darabos,SPÖ,Mann,Bundesgeschäftsführer,-2,,,
2005-04-01,Reinhold Lopatka,ÖVP,Mann,Generalsekretär,-10,,,
2005-04-01,Ursula Haubner,BZÖ,Frau,"Staatssekretärin im Bundesministerium für soziale Sicherheit, Generationen und Konsumentenschutz",-18,,,
2005-04-01,Ursula Plassnik,ÖVP,Frau,Bundesministerin für auswärtige Angelegenheiten,23,,,
2005-04-01,Uwe Scheuch,BZÖ,Mann,Abgeordneter zum Nationalrat,-33,,PAD_14893,
2005-04-01,Wilhelm Molterer,ÖVP,Mann,Klubobmann,2,,,
2005-04-01,Wolfgang Schüssel,ÖVP,Mann,Bundeskanzler,4,,,
2005-03-01,Alexander Van der Bellen,Grüne,Mann,Klubobmann,23,,,
2005-03-01,Alfred Gusenbauer,SPÖ,Mann,Klubobmann,-3,,,
2005-03-01,Andreas Khol,ÖVP,Mann,Nationalratspräsident,1,,,
2005-03-01,Barbara Prammer,SPÖ,Frau,2. Nationalratspräsidentin ,-5,,,
2005-03-01,Elisabeth Gehrer,ÖVP,Frau,"Bundesministerin für Bildung, Wissenschaft und Kultur",-28,,,
2005-03-01,Günther Platter,ÖVP,Mann,Bundesminister für Landesverteidigung,9,,,
2005-03-01,Heinz Fischer,parteilos,Mann,Bundespräsident,79,,,
2005-03-01,Herbert Scheibner,FPÖ,Mann,Klubobmann,-27,,,
2005-03-01,Hubert Gorbach,FPÖ,Mann,Vizekanzler,4,,,
2005-03-01,Josef Pröll,ÖVP,Mann,"Bundesminister für Land- und Forstwirtschaft, Umwelt und Wasserwirtschaft",20,,,
2005-03-01,Karin Miklautsch-Gastinger,BZÖ,Frau,Bundesministerin für Justiz,-4,,,
2005-03-01,Karl-Heinz Grasser,ÖVP,Mann,Bundesminister für Finanzen,-17,,,
2005-03-01,Liese Prokop,ÖVP,Frau,Bundesministerin für Inneres,16,,,
2005-03-01,Maria Rauch-Kallat,ÖVP,Frau,Bundesministerin für Gesundheit und Frauen,-6,,,
2005-03-01,Martin Bartenstein,ÖVP,Mann,Bundesminister für Wirtschaft und Arbeit,-4,,,
2005-03-01,Thomas Prinzhorn,FPÖ,Mann,3. Nationalratspräsident,-39,,,
2005-03-01,Ursula Haubner,FPÖ,Frau,"Staatssekretärin im Bundesministerium für soziale Sicherheit, Generationen und Konsumentenschutz",-9,,,
2005-03-01,Ursula Plassnik,ÖVP,Frau,Bundesministerin für auswärtige Angelegenheiten,22,,,
2005-03-01,Wilhelm Molterer,ÖVP,Mann,Klubobmann,-1,,,
2005-03-01,Wolfgang Schüssel,ÖVP,Mann,Bundeskanzler,-7,,,
2004-12-01,Alexander Van der Bellen,Grüne,Mann,Klubobmann,27,,,
2004-12-01,Alfred Gusenbauer,SPÖ,Mann,Klubobmann,-2,,,
2004-12-01,Andreas Khol,ÖVP,Mann,Nationalratspräsident,-1,,,
2004-12-01,Barbara Prammer,SPÖ,Frau,2. Nationalratspräsidentin ,-7,,,
2004-12-01,Elisabeth Gehrer,ÖVP,Frau,"Bundesministerin für Bildung, Wissenschaft und Kultur",-25,,,
2004-12-01,Ernst Strasser,ÖVP,Mann,Bundesminister für Inneres,12,,,
2004-12-01,Günther Platter,ÖVP,Mann,Bundesminister für Landesverteidigung,9,,,
2004-12-01,Heinz Fischer,parteilos,Mann,Bundespräsident,76,,,
2004-12-01,Herbert Haupt,FPÖ,Mann,"Bundesminister für soziale Sicherheit, Generationen und Konsumentenschutz",-9,,,
2004-12-01,Herbert Scheibner,FPÖ,Mann,Klubobmann,-21,,,
2004-12-01,Hubert Gorbach,FPÖ,Mann,Vizekanzler,5,,,
2004-12-01,Josef Pröll,ÖVP,Mann,"Bundesminister für Land- und Forstwirtschaft, Umwelt und Wasserwirtschaft",25,,,
2004-12-01,Karin Miklautsch-Gastinger,BZÖ,Frau,Bundesministerin für Justiz,-10,,,
2004-12-01,Karl-Heinz Grasser,ÖVP,Mann,Bundesminister für Finanzen,-9,,,
2004-12-01,Maria Rauch-Kallat,ÖVP,Frau,Bundesministerin für Gesundheit und Frauen,-11,,,
2004-12-01,Martin Bartenstein,ÖVP,Mann,Bundesminister für Wirtschaft und Arbeit,-9,,,
2004-12-01,Thomas Prinzhorn,FPÖ,Mann,3. Nationalratspräsident,-39,,,
2004-12-01,Ursula Haubner,FPÖ,Frau,"Staatssekretärin im Bundesministerium für soziale Sicherheit, Generationen und Konsumentenschutz",-16,,,
2004-12-01,Ursula Plassnik,ÖVP,Frau,Bundesministerin für auswärtige Angelegenheiten,18,,,
2004-12-01,Wilhelm Molterer,ÖVP,Mann,Klubobmann,6,,,
2004-12-01,Wolfgang Schüssel,ÖVP,Mann,Bundeskanzler,-15,,,
2004-09-01,Alexander Van der Bellen,Grüne,Mann,Klubobmann,21,,,
2004-09-01,Alfred Gusenbauer,SPÖ,Mann,Klubobmann,-9,,,
2004-09-01,Andreas Khol,ÖVP,Mann,Nationalratspräsident,-2,,,
2004-09-01,Barbara Prammer,SPÖ,Frau,2. Nationalratspräsidentin ,-9,,,
2004-09-01,Benita Ferrero-Waldner,ÖVP,Frau,Bundesministerin für auswärtige Angelegenheiten,24,,,
2004-09-01,Elisabeth Gehrer,ÖVP,Frau,"Bundesministerin für Bildung, Wissenschaft und Kultur",-2,,,
2004-09-01,Ernst Strasser,ÖVP,Mann,Bundesminister für Inneres,18,,,
2004-09-01,Günther Platter,ÖVP,Mann,Bundesminister für Landesverteidigung,1,,,
2004-09-01,Heinz Fischer,parteilos,Mann,Bundespräsident,56,,,
2004-09-01,Herbert Haupt,FPÖ,Mann,"Bundesminister für soziale Sicherheit, Generationen und Konsumentenschutz",-12,,,
2004-09-01,Herbert Scheibner,FPÖ,Mann,Klubobmann,-20,,,
2004-09-01,Hubert Gorbach,FPÖ,Mann,Vizekanzler,10,,,
2004-09-01,Josef Pröll,ÖVP,Mann,"Bundesminister für Land- und Forstwirtschaft, Umwelt und Wasserwirtschaft",22,,,
2004-09-01,Karin Miklautsch-Gastinger,BZÖ,Frau,Bundesministerin für Justiz,-7,,,
2004-09-01,Karl-Heinz Grasser,ÖVP,Mann,Bundesminister für Finanzen,-7,,,
2004-09-01,Maria Rauch-Kallat,ÖVP,Frau,Bundesministerin für Gesundheit und Frauen,2,,,
2004-09-01,Martin Bartenstein,ÖVP,Mann,Bundesminister für Wirtschaft und Arbeit,-11,,,
2004-09-01,Thomas Prinzhorn,FPÖ,Mann,3. Nationalratspräsident,-34,,,
2004-09-01,Ursula Haubner,FPÖ,Frau,"Staatssekretärin im Bundesministerium für soziale Sicherheit, Generationen und Konsumentenschutz",-7,,,
2004-09-01,Wilhelm Molterer,ÖVP,Mann,Klubobmann,3,,,
2004-09-01,Wolfgang Schüssel,ÖVP,Mann,Bundeskanzler,-8,,,
2004-06-01,Alexander Van der Bellen,Grüne,Mann,Klubobmann,26,,,
2004-06-01,Alfred Gusenbauer,SPÖ,Mann,Klubobmann,-16,,,
2004-06-01,Andreas Khol,ÖVP,Mann,Nationalratspräsident,4,,,
2004-06-01,Benita Ferrero-Waldner,ÖVP,Frau,Bundesministerin für auswärtige Angelegenheiten,23,,,
2004-06-01,Dieter Böhmdorfer,FPÖ,Mann,Bundesminister für Justiz,4,,,
2004-06-01,Elisabeth Gehrer,ÖVP,Frau,"Bundesministerin für Bildung, Wissenschaft und Kultur",-11,,,
2004-06-01,Ernst Strasser,ÖVP,Mann,Bundesminister für Inneres,16,,,
2004-06-01,Günther Platter,ÖVP,Mann,Bundesminister für Landesverteidigung,-7,,,
2004-06-01,Hans-Peter Martin,MARTIN,Mann,Obmann,0,,,
2004-06-01,Heinz Fischer,SPÖ,Mann,2. Nationalratspräsident,45,,,
2004-06-01,Herbert Haupt,FPÖ,Mann,"Bundesminister für soziale Sicherheit, Generationen und Konsumentenschutz",-17,,,
2004-06-01,Herbert Scheibner,FPÖ,Mann,Klubobmann,-19,,,
2004-06-01,Hubert Gorbach,FPÖ,Mann,Vizekanzler,13,,,
2004-06-01,Josef Pröll,ÖVP,Mann,"Bundesminister für Land- und Forstwirtschaft, Umwelt und Wasserwirtschaft",19,,,
2004-06-01,Karl-Heinz Grasser,ÖVP,Mann,Bundesminister für Finanzen,-3,,,
2004-06-01,Maria Rauch-Kallat,ÖVP,Frau,Bundesministerin für Gesundheit und Frauen,-4,,,
2004-06-01,Martin Bartenstein,ÖVP,Mann,Bundesminister für Wirtschaft und Arbeit,-8,,,
2004-06-01,Thomas Klestil,parteilos,Mann,Bundespräsident,19,,,
2004-06-01,Thomas Prinzhorn,FPÖ,Mann,3. Nationalratspräsident,-34,,,
2004-06-01,Ursula Haubner,FPÖ,Frau,"Staatssekretärin im Bundesministerium für soziale Sicherheit, Generationen und Konsumentenschutz",-6,,,
2004-06-01,Wilhelm Molterer,ÖVP,Mann,Klubobmann,7,,,
2004-06-01,Wolfgang Schüssel,ÖVP,Mann,Bundeskanzler,-1,,,
2004-04-01,Alexander Van der Bellen,Grüne,Mann,Klubobmann,26,,,
2004-04-01,Alfred Gusenbauer,SPÖ,Mann,Klubobmann,-15,,,
2004-04-01,Andreas Khol,ÖVP,Mann,Nationalratspräsident,2,,,
2004-04-01,Benita Ferrero-Waldner,ÖVP,Frau,Bundesministerin für auswärtige Angelegenheiten,31,,,
2004-04-01,Dieter Böhmdorfer,FPÖ,Mann,Bundesminister für Justiz,1,,,
2004-04-01,Elisabeth Gehrer,ÖVP,Frau,"Bundesministerin für Bildung, Wissenschaft und Kultur",-8,,,
2004-04-01,Ernst Strasser,ÖVP,Mann,Bundesminister für Inneres,16,,,
2004-04-01,Günther Platter,ÖVP,Mann,Bundesminister für Landesverteidigung,-9,,,
2004-04-01,Heinz Fischer,SPÖ,Mann,2. Nationalratspräsident,42,,,
2004-04-01,Herbert Haupt,FPÖ,Mann,"Bundesminister für soziale Sicherheit, Generationen und Konsumentenschutz",-17,,,
2004-04-01,Herbert Scheibner,FPÖ,Mann,Klubobmann,-17,,,
2004-04-01,Hubert Gorbach,FPÖ,Mann,Vizekanzler,18,,,
2004-04-01,Josef Pröll,ÖVP,Mann,"Bundesminister für Land- und Forstwirtschaft, Umwelt und Wasserwirtschaft",21,,,
2004-04-01,Karl-Heinz Grasser,ÖVP,Mann,Bundesminister für Finanzen,1,,,
2004-04-01,Maria Rauch-Kallat,ÖVP,Frau,Bundesministerin für Gesundheit und Frauen,5,,,
2004-04-01,Martin Bartenstein,ÖVP,Mann,Bundesminister für Wirtschaft und Arbeit,-2,,,
2004-04-01,Thomas Klestil,parteilos,Mann,Bundespräsident,26,,,
2004-04-01,Thomas Prinzhorn,FPÖ,Mann,3. Nationalratspräsident,-36,,,
2004-04-01,Wilhelm Molterer,ÖVP,Mann,Klubobmann,6,,,
2004-04-01,Wolfgang Schüssel,ÖVP,Mann,Bundeskanzler,-5,,,
2003-12-01,Alexander Van der Bellen,Grüne,Mann,Klubobmann,21,,,
2003-12-01,Alfred Gusenbauer,SPÖ,Mann,Klubobmann,-7,,,
2003-12-01,Andreas Khol,ÖVP,Mann,Nationalratspräsident,-5,,,
2003-12-01,Benita Ferrero-Waldner,ÖVP,Frau,Bundesministerin für auswärtige Angelegenheiten,35,,,
2003-12-01,Dieter Böhmdorfer,FPÖ,Mann,Bundesminister für Justiz,1,,,
2003-12-01,Elisabeth Gehrer,ÖVP,Frau,"Bundesministerin für Bildung, Wissenschaft und Kultur",-15,,,
2003-12-01,Ernst Strasser,ÖVP,Mann,Bundesminister für Inneres,8,,,
2003-12-01,Günther Platter,ÖVP,Mann,Bundesminister für Landesverteidigung,-10,,,
2003-12-01,Heinz Fischer,SPÖ,Mann,2. Nationalratspräsident,46,,,
2003-12-01,Herbert Haupt,FPÖ,Mann,"Bundesminister für soziale Sicherheit, Generationen und Konsumentenschutz",-22,,,
2003-12-01,Herbert Scheibner,FPÖ,Mann,Klubobmann,-12,,,
2003-12-01,Hubert Gorbach,FPÖ,Mann,Vizekanzler,13,,,
2003-12-01,Josef Pröll,ÖVP,Mann,"Bundesminister für Land- und Forstwirtschaft, Umwelt und Wasserwirtschaft",17,,,
2003-12-01,Karl-Heinz Grasser,ÖVP,Mann,Bundesminister für Finanzen,8,,,
2003-12-01,Maria Rauch-Kallat,ÖVP,Frau,Bundesministerin für Gesundheit und Frauen,8,,,
2003-12-01,Martin Bartenstein,ÖVP,Mann,Bundesminister für Wirtschaft und Arbeit,0,,,
2003-12-01,Thomas Klestil,parteilos,Mann,Bundespräsident,26,,,
2003-12-01,Thomas Prinzhorn,FPÖ,Mann,3. Nationalratspräsident,-31,,,
2003-12-01,Wilhelm Molterer,ÖVP,Mann,Klubobmann,7,,,
2003-12-01,Wolfgang Schüssel,ÖVP,Mann,Bundeskanzler,-5,,,
2003-09-01,Alexander Van der Bellen,Grüne,Mann,Klubobmann,16,,,
2003-09-01,Alfred Gusenbauer,SPÖ,Mann,Klubobmann,0,,,
2003-09-01,Andreas Khol,ÖVP,Mann,Nationalratspräsident,-4,,,
2003-09-01,Benita Ferrero-Waldner,ÖVP,Frau,Bundesministerin für auswärtige Angelegenheiten,39,,,
2003-09-01,Dieter Böhmdorfer,FPÖ,Mann,Bundesminister für Justiz,0,,,
2003-09-01,Elisabeth Gehrer,ÖVP,Frau,"Bundesministerin für Bildung, Wissenschaft und Kultur",-15,,,
